cnes,mes,ocupacaoConfirmadoCli,ocupacaoConfirmadoUti,saidaConfirmadaObitos,saidaConfirmadaAltas
2082225,4.0,817.0,377.0,28.0,37.0
2082225,5.0,764.0,313.0,18.0,50.0
2082225,6.0,606.0,378.0,23.0,29.0
2082225,7.0,1186.0,476.0,13.0,30.0
2082225,8.0,573.0,254.0,11.0,17.0
2082225,9.0,168.0,105.0,8.0,2.0
2082225,10.0,125.0,53.0,0.0,2.0
2082225,11.0,99.0,6.0,0.0,1.0
2082225,12.0,397.0,41.0,4.0,12.0
2082276,1.0,50.0,0.0,0.0,0.0
2082276,2.0,48.0,5.0,0.0,0.0
2082276,3.0,51.0,14.0,0.0,0.0
2082276,4.0,82.0,9.0,0.0,0.0
2082276,5.0,34.0,5.0,0.0,0.0
2082276,6.0,153.0,5.0,0.0,0.0
2082276,7.0,209.0,18.0,1.0,0.0
2082276,8.0,101.0,0.0,0.0,0.0
2082276,9.0,189.0,0.0,9.0,0.0
2082276,10.0,9.0,1.0,0.0,0.0
2082276,11.0,65.0,17.0,0.0,0.0
2082276,12.0,104.0,0.0,0.0,0.0
2082284,1.0,5.0,0.0,0.0,1.0
2082284,2.0,56.0,0.0,0.0,7.0
2082284,3.0,60.0,0.0,3.0,7.0
2082284,4.0,44.0,0.0,2.0,3.0
2082284,5.0,62.0,0.0,0.0,12.0
2082284,6.0,0.0,0.0,1.0,17.0
2082284,7.0,37.0,0.0,0.0,12.0
2082284,8.0,28.0,0.0,0.0,3.0
2082284,9.0,16.0,0.0,0.0,2.0
2082284,10.0,14.0,0.0,0.0,0.0
2082284,11.0,8.0,0.0,0.0,0.0
2082284,12.0,0.0,0.0,0.0,0.0
2082292,1.0,0.0,0.0,0.0,0.0
2082292,2.0,0.0,0.0,0.0,0.0
2082292,3.0,0.0,0.0,0.0,0.0
2082292,4.0,0.0,0.0,0.0,0.0
2082292,5.0,0.0,0.0,0.0,0.0
2082292,6.0,0.0,0.0,0.0,0.0
2082292,7.0,0.0,0.0,0.0,0.0
2082292,8.0,3.0,0.0,0.0,0.0
2082292,9.0,0.0,0.0,0.0,0.0
2082292,10.0,0.0,0.0,0.0,0.0
2082292,11.0,0.0,0.0,0.0,0.0
2082292,12.0,0.0,0.0,0.0,0.0
2082306,1.0,51.0,0.0,0.0,4.0
2082306,2.0,40.0,0.0,1.0,1.0
2082306,3.0,169.0,0.0,2.0,6.0
2082306,4.0,287.0,0.0,5.0,18.0
2082306,5.0,310.0,0.0,7.0,13.0
2082306,6.0,230.0,0.0,5.0,12.0
2082306,7.0,277.0,0.0,1.0,16.0
2082306,8.0,93.0,0.0,1.0,6.0
2082306,9.0,53.0,0.0,0.0,4.0
2082306,10.0,33.0,0.0,0.0,2.0
2082306,11.0,7.0,0.0,0.0,0.0
2082306,12.0,102.0,0.0,0.0,4.0
2082322,1.0,246.0,166.0,12.0,14.0
2082322,2.0,134.0,173.0,10.0,18.0
2082322,3.0,228.0,221.0,13.0,27.0
2082322,4.0,371.0,295.0,21.0,42.0
2082322,5.0,367.0,189.0,21.0,49.0
2082322,6.0,48.0,39.0,16.0,63.0
2082322,7.0,327.0,121.0,20.0,47.0
2082322,8.0,235.0,93.0,8.0,43.0
2082322,9.0,178.0,78.0,8.0,20.0
2082322,10.0,139.0,40.0,3.0,13.0
2082322,11.0,58.0,65.0,3.0,3.0
2082322,12.0,60.0,75.0,1.0,5.0
2082349,1.0,449.0,485.0,6.0,16.0
2082349,2.0,300.0,343.0,17.0,26.0
2082349,3.0,488.0,722.0,39.0,45.0
2082349,4.0,568.0,910.0,57.0,71.0
2082349,5.0,432.0,572.0,41.0,61.0
2082349,6.0,0.0,0.0,29.0,93.0
2082349,7.0,129.0,248.0,31.0,100.0
2082349,8.0,455.0,497.0,29.0,67.0
2082349,9.0,374.0,421.0,12.0,38.0
2082349,10.0,248.0,307.0,12.0,21.0
2082349,11.0,373.0,425.0,4.0,11.0
2082349,12.0,274.0,344.0,11.0,27.0
2082381,1.0,96.0,0.0,0.0,10.0
2082381,2.0,29.0,0.0,0.0,4.0
2082381,3.0,220.0,0.0,3.0,18.0
2082381,4.0,505.0,0.0,2.0,42.0
2082381,5.0,497.0,0.0,21.0,52.0
2082381,6.0,0.0,0.0,22.0,86.0
2082381,7.0,32.0,0.0,4.0,57.0
2082381,8.0,64.0,0.0,0.0,19.0
2082381,9.0,51.0,0.0,0.0,8.0
2082381,10.0,61.0,0.0,1.0,7.0
2082381,11.0,18.0,0.0,0.0,2.0
2082381,12.0,22.0,0.0,0.0,6.0
2082411,1.0,93.0,21.0,2.0,21.0
2082411,2.0,61.0,10.0,0.0,8.0
2082411,3.0,332.0,66.0,2.0,17.0
2082411,4.0,204.0,67.0,4.0,22.0
2082411,5.0,40.0,9.0,0.0,8.0
2082411,6.0,0.0,0.0,0.0,10.0
2082411,7.0,0.0,0.0,1.0,4.0
2082411,8.0,0.0,0.0,0.0,0.0
2082411,9.0,31.0,16.0,1.0,6.0
2082411,10.0,61.0,2.0,0.0,7.0
2082411,11.0,85.0,4.0,1.0,12.0
2082411,12.0,65.0,26.0,1.0,11.0
2082438,1.0,130.0,0.0,1.0,12.0
2082438,2.0,47.0,0.0,0.0,8.0
2082438,3.0,244.0,0.0,1.0,15.0
2082438,4.0,322.0,0.0,3.0,26.0
2082438,5.0,398.0,0.0,3.0,50.0
2082438,6.0,362.0,0.0,6.0,34.0
2082438,7.0,172.0,0.0,0.0,13.0
2082438,8.0,106.0,0.0,0.0,13.0
2082438,9.0,48.0,0.0,0.0,3.0
2082438,10.0,36.0,0.0,0.0,1.0
2082438,11.0,33.0,0.0,0.0,1.0
2082438,12.0,73.0,0.0,1.0,8.0
2082446,1.0,0.0,0.0,0.0,0.0
2082446,2.0,0.0,0.0,0.0,0.0
2082446,3.0,0.0,0.0,0.0,0.0
2082446,4.0,0.0,0.0,0.0,0.0
2082446,5.0,0.0,0.0,0.0,0.0
2082446,6.0,0.0,0.0,0.0,0.0
2082446,7.0,0.0,0.0,0.0,2.0
2082446,8.0,15.0,0.0,0.0,0.0
2082446,9.0,0.0,0.0,0.0,0.0
2082446,10.0,0.0,0.0,0.0,0.0
2082446,11.0,0.0,0.0,0.0,0.0
2082446,12.0,0.0,0.0,0.0,0.0
2082454,1.0,0.0,0.0,0.0,0.0
2082454,2.0,0.0,0.0,0.0,0.0
2082454,3.0,0.0,0.0,0.0,0.0
2082454,4.0,0.0,0.0,0.0,0.0
2082454,5.0,0.0,0.0,0.0,0.0
2082454,6.0,0.0,0.0,0.0,0.0
2082454,7.0,0.0,0.0,0.0,0.0
2082454,8.0,0.0,0.0,0.0,0.0
2082454,9.0,0.0,0.0,0.0,0.0
2082454,10.0,0.0,0.0,0.0,0.0
2082454,11.0,0.0,0.0,0.0,0.0
2082454,12.0,0.0,0.0,0.0,0.0
2082470,1.0,111.0,0.0,0.0,0.0
2082470,2.0,0.0,0.0,0.0,0.0
2082470,3.0,31.0,0.0,0.0,2.0
2082470,4.0,38.0,0.0,0.0,1.0
2082470,5.0,79.0,0.0,0.0,8.0
2082470,6.0,0.0,0.0,0.0,0.0
2082470,7.0,21.0,0.0,0.0,0.0
2082470,8.0,10.0,0.0,0.0,4.0
2082470,9.0,0.0,0.0,0.0,0.0
2082470,10.0,0.0,0.0,0.0,0.0
2082470,11.0,0.0,0.0,0.0,0.0
2082470,12.0,0.0,0.0,0.0,0.0
2082497,1.0,345.0,0.0,0.0,39.0
2082497,2.0,115.0,0.0,0.0,8.0
2082497,3.0,305.0,0.0,5.0,17.0
2082497,4.0,518.0,0.0,6.0,38.0
2082497,5.0,631.0,0.0,5.0,34.0
2082497,6.0,716.0,0.0,6.0,62.0
2082497,7.0,523.0,0.0,3.0,42.0
2082497,8.0,287.0,0.0,0.0,18.0
2082497,9.0,27.0,0.0,0.0,2.0
2082497,10.0,96.0,0.0,0.0,4.0
2082497,11.0,155.0,0.0,0.0,6.0
2082497,12.0,115.0,0.0,1.0,4.0
2082519,1.0,99.0,149.0,9.0,18.0
2082519,2.0,51.0,113.0,3.0,15.0
2082519,3.0,213.0,223.0,25.0,29.0
2082519,4.0,292.0,294.0,17.0,39.0
2082519,5.0,230.0,228.0,28.0,59.0
2082519,6.0,61.0,69.0,47.0,102.0
2082519,7.0,61.0,58.0,11.0,30.0
2082519,8.0,33.0,47.0,3.0,16.0
2082519,9.0,46.0,35.0,2.0,6.0
2082519,10.0,110.0,81.0,4.0,13.0
2082519,11.0,55.0,32.0,2.0,6.0
2082519,12.0,114.0,78.0,5.0,18.0
2082527,1.0,160.0,283.0,10.0,28.0
2082527,2.0,169.0,188.0,9.0,25.0
2082527,3.0,207.0,242.0,9.0,34.0
2082527,4.0,137.0,292.0,13.0,29.0
2082527,5.0,162.0,293.0,7.0,24.0
2082527,6.0,254.0,370.0,12.0,31.0
2082527,7.0,313.0,462.0,20.0,44.0
2082527,8.0,288.0,408.0,17.0,53.0
2082527,9.0,169.0,217.0,6.0,35.0
2082527,10.0,137.0,135.0,4.0,19.0
2082527,11.0,120.0,196.0,6.0,16.0
2082527,12.0,162.0,236.0,15.0,21.0
2082551,1.0,0.0,0.0,0.0,0.0
2082551,2.0,0.0,0.0,0.0,0.0
2082551,3.0,86.0,0.0,3.0,10.0
2082551,4.0,152.0,0.0,1.0,22.0
2082551,5.0,221.0,0.0,0.0,34.0
2082551,6.0,0.0,0.0,5.0,61.0
2082551,7.0,0.0,0.0,0.0,27.0
2082551,8.0,0.0,0.0,0.0,8.0
2082551,9.0,0.0,0.0,0.0,0.0
2082551,10.0,0.0,0.0,0.0,0.0
2082551,11.0,0.0,0.0,0.0,0.0
2082551,12.0,0.0,0.0,0.0,0.0
2082586,1.0,71.0,167.0,8.0,14.0
2082586,2.0,16.0,119.0,6.0,9.0
2082586,3.0,205.0,272.0,19.0,39.0
2082586,4.0,338.0,309.0,30.0,47.0
2082586,5.0,224.0,223.0,21.0,45.0
2082586,6.0,15.0,0.0,25.0,38.0
2082586,7.0,13.0,24.0,12.0,14.0
2082586,8.0,45.0,49.0,2.0,6.0
2082586,9.0,40.0,73.0,3.0,2.0
2082586,10.0,15.0,34.0,2.0,4.0
2082586,11.0,4.0,9.0,0.0,1.0
2082586,12.0,20.0,16.0,3.0,3.0
2082594,1.0,242.0,796.0,30.0,52.0
2082594,2.0,153.0,613.0,19.0,31.0
2082594,3.0,631.0,726.0,60.0,77.0
2082594,4.0,810.0,1061.0,72.0,94.0
2082594,5.0,813.0,995.0,51.0,72.0
2082594,6.0,562.0,637.0,57.0,93.0
2082594,7.0,660.0,580.0,47.0,84.0
2082594,8.0,288.0,400.0,34.0,73.0
2082594,9.0,243.0,353.0,10.0,61.0
2082594,10.0,153.0,451.0,16.0,55.0
2082594,11.0,10.0,596.0,16.0,39.0
2082594,12.0,32.0,692.0,17.0,31.0
2082624,3.0,13.0,13.0,2.0,4.0
2082624,4.0,320.0,347.0,20.0,53.0
2082624,5.0,257.0,202.0,7.0,65.0
2082624,6.0,195.0,248.0,17.0,72.0
2082624,7.0,277.0,264.0,19.0,69.0
2082624,8.0,167.0,182.0,8.0,39.0
2082632,1.0,305.0,0.0,8.0,15.0
2082632,2.0,165.0,0.0,6.0,16.0
2082632,3.0,403.0,0.0,7.0,21.0
2082632,4.0,326.0,3.0,4.0,92.0
2082632,5.0,290.0,0.0,13.0,29.0
2082632,6.0,165.0,0.0,5.0,32.0
2082632,7.0,220.0,0.0,6.0,26.0
2082632,8.0,225.0,0.0,1.0,28.0
2082632,9.0,179.0,0.0,2.0,31.0
2082632,10.0,159.0,0.0,1.0,22.0
2082632,11.0,81.0,0.0,0.0,7.0
2082632,12.0,62.0,0.0,1.0,1.0
2082640,1.0,266.0,94.0,9.0,29.0
2082640,2.0,227.0,120.0,9.0,25.0
2082640,3.0,466.0,146.0,19.0,59.0
2082640,4.0,540.0,179.0,33.0,95.0
2082640,5.0,442.0,144.0,53.0,74.0
2082640,6.0,0.0,0.0,25.0,82.0
2082640,7.0,208.0,53.0,10.0,54.0
2082640,8.0,512.0,142.0,7.0,64.0
2082640,9.0,284.0,76.0,5.0,27.0
2082640,10.0,116.0,55.0,4.0,17.0
2082640,11.0,96.0,21.0,3.0,8.0
2082640,12.0,74.0,31.0,2.0,12.0
2082659,1.0,0.0,0.0,0.0,0.0
2082659,2.0,0.0,0.0,0.0,0.0
2082659,3.0,0.0,0.0,0.0,0.0
2082659,4.0,161.0,0.0,1.0,30.0
2082659,5.0,188.0,0.0,3.0,41.0
2082659,6.0,0.0,0.0,3.0,44.0
2082659,7.0,0.0,0.0,0.0,33.0
2082659,8.0,0.0,0.0,0.0,24.0
2082659,9.0,0.0,0.0,0.0,0.0
2082659,10.0,0.0,0.0,0.0,0.0
2082659,11.0,0.0,0.0,0.0,0.0
2082659,12.0,0.0,0.0,0.0,0.0
2082667,1.0,0.0,0.0,0.0,0.0
2082667,2.0,19.0,0.0,0.0,1.0
2082667,3.0,268.0,0.0,13.0,17.0
2082667,4.0,282.0,0.0,5.0,38.0
2082667,5.0,307.0,0.0,6.0,34.0
2082667,6.0,0.0,0.0,21.0,79.0
2082667,7.0,0.0,0.0,2.0,33.0
2082667,8.0,0.0,0.0,0.0,7.0
2082667,9.0,8.0,0.0,0.0,0.0
2082667,10.0,15.0,0.0,0.0,0.0
2082667,11.0,10.0,0.0,0.0,0.0
2082667,12.0,0.0,0.0,0.0,0.0
2082675,1.0,0.0,0.0,0.0,0.0
2082675,2.0,0.0,0.0,0.0,0.0
2082675,3.0,0.0,0.0,0.0,0.0
2082675,4.0,0.0,0.0,0.0,0.0
2082675,5.0,0.0,0.0,0.0,0.0
2082675,6.0,0.0,0.0,0.0,0.0
2082675,7.0,18.0,0.0,0.0,0.0
2082675,8.0,0.0,0.0,0.0,0.0
2082675,9.0,0.0,0.0,0.0,0.0
2082675,10.0,0.0,0.0,0.0,0.0
2082675,11.0,0.0,0.0,0.0,0.0
2082675,12.0,0.0,0.0,0.0,0.0
2082691,1.0,230.0,144.0,3.0,31.0
2082691,2.0,112.0,63.0,1.0,17.0
2082691,3.0,212.0,229.0,15.0,39.0
2082691,4.0,245.0,284.0,28.0,45.0
2082691,5.0,174.0,208.0,27.0,31.0
2082691,6.0,0.0,0.0,23.0,41.0
2082691,7.0,4.0,4.0,15.0,40.0
2082691,8.0,144.0,65.0,13.0,25.0
2082691,9.0,283.0,155.0,12.0,20.0
2082691,10.0,220.0,104.0,8.0,19.0
2082691,11.0,131.0,82.0,4.0,8.0
2082691,12.0,191.0,154.0,14.0,13.0
2082721,1.0,135.0,223.0,11.0,20.0
2082721,2.0,79.0,104.0,9.0,17.0
2082721,3.0,226.0,200.0,17.0,29.0
2082721,4.0,317.0,227.0,26.0,23.0
2082721,5.0,225.0,231.0,15.0,25.0
2082721,6.0,509.0,266.0,16.0,47.0
2082721,7.0,435.0,320.0,12.0,50.0
2082721,8.0,179.0,182.0,14.0,19.0
2082721,9.0,111.0,107.0,2.0,17.0
2082721,10.0,75.0,60.0,5.0,5.0
2082721,11.0,108.0,109.0,2.0,5.0
2082721,12.0,176.0,93.0,7.0,14.0
2082748,1.0,77.0,0.0,3.0,8.0
2082748,2.0,88.0,0.0,1.0,11.0
2082748,3.0,719.0,0.0,11.0,31.0
2082748,4.0,646.0,0.0,12.0,34.0
2082748,5.0,94.0,0.0,1.0,19.0
2082748,6.0,0.0,0.0,8.0,42.0
2082748,7.0,24.0,0.0,6.0,41.0
2082748,8.0,62.0,0.0,3.0,16.0
2082748,9.0,64.0,0.0,0.0,6.0
2082748,10.0,31.0,0.0,0.0,1.0
2082748,11.0,43.0,0.0,0.0,0.0
2082748,12.0,53.0,0.0,1.0,1.0
2082756,1.0,42.0,0.0,1.0,2.0
2082756,2.0,29.0,0.0,0.0,4.0
2082756,3.0,91.0,0.0,3.0,5.0
2082756,4.0,95.0,0.0,2.0,7.0
2082756,5.0,97.0,0.0,1.0,17.0
2082756,6.0,0.0,0.0,1.0,6.0
2082756,7.0,23.0,0.0,0.0,11.0
2082756,8.0,28.0,0.0,0.0,3.0
2082756,9.0,25.0,0.0,0.0,5.0
2082756,10.0,9.0,0.0,0.0,0.0
2082756,11.0,15.0,0.0,0.0,0.0
2082756,12.0,5.0,0.0,0.0,0.0
2082780,1.0,77.0,0.0,0.0,16.0
2082780,2.0,26.0,0.0,0.0,4.0
2082780,3.0,374.0,0.0,7.0,34.0
2082780,4.0,393.0,0.0,12.0,37.0
2082780,5.0,299.0,0.0,5.0,40.0
2082780,6.0,0.0,0.0,5.0,39.0
2082780,7.0,6.0,0.0,1.0,16.0
2082780,8.0,23.0,0.0,1.0,9.0
2082780,9.0,9.0,0.0,0.0,1.0
2082780,10.0,25.0,0.0,0.0,3.0
2082780,11.0,25.0,0.0,0.0,2.0
2082780,12.0,27.0,0.0,3.0,4.0
2082810,1.0,5.0,0.0,0.0,2.0
2082810,2.0,13.0,0.0,0.0,3.0
2082810,3.0,508.0,0.0,7.0,55.0
2082810,4.0,219.0,0.0,1.0,39.0
2082810,5.0,91.0,0.0,2.0,16.0
2082810,6.0,0.0,0.0,1.0,13.0
2082810,7.0,18.0,0.0,1.0,8.0
2082810,8.0,10.0,0.0,0.0,2.0
2082810,9.0,17.0,0.0,0.0,4.0
2082810,10.0,6.0,0.0,0.0,0.0
2082810,11.0,1.0,0.0,0.0,0.0
2082810,12.0,6.0,0.0,0.0,3.0
2082829,1.0,153.0,0.0,3.0,19.0
2082829,2.0,52.0,0.0,2.0,1.0
2082829,3.0,322.0,0.0,10.0,10.0
2082829,4.0,147.0,132.0,17.0,25.0
2082829,5.0,2.0,136.0,3.0,19.0
2082829,6.0,0.0,0.0,4.0,15.0
2082829,7.0,63.0,0.0,5.0,24.0
2082829,8.0,131.0,0.0,3.0,16.0
2082829,9.0,172.0,0.0,5.0,21.0
2082829,10.0,74.0,0.0,1.0,14.0
2082829,11.0,103.0,0.0,1.0,9.0
2082829,12.0,99.0,0.0,5.0,2.0
2082845,1.0,92.0,156.0,2.0,20.0
2082845,2.0,85.0,124.0,2.0,19.0
2082845,3.0,338.0,292.0,14.0,60.0
2082845,4.0,391.0,329.0,21.0,61.0
2082845,5.0,265.0,279.0,12.0,69.0
2082845,6.0,110.0,62.0,11.0,99.0
2082845,7.0,184.0,131.0,14.0,79.0
2082845,8.0,330.0,252.0,18.0,63.0
2082845,9.0,288.0,145.0,6.0,44.0
2082845,10.0,145.0,111.0,2.0,17.0
2082845,11.0,26.0,126.0,5.0,6.0
2082845,12.0,83.0,126.0,1.0,10.0
2082853,1.0,113.0,86.0,5.0,23.0
2082853,2.0,59.0,88.0,9.0,8.0
2082853,3.0,140.0,185.0,22.0,19.0
2082853,4.0,180.0,246.0,17.0,33.0
2082853,5.0,261.0,363.0,22.0,37.0
2082853,6.0,248.0,327.0,15.0,42.0
2082853,7.0,250.0,386.0,32.0,45.0
2082853,8.0,185.0,281.0,17.0,19.0
2082853,9.0,103.0,134.0,10.0,16.0
2082853,10.0,82.0,84.0,3.0,13.0
2082853,11.0,42.0,43.0,3.0,5.0
2082853,12.0,51.0,19.0,1.0,6.0
2082861,1.0,618.0,484.0,17.0,65.0
2082861,2.0,372.0,252.0,11.0,45.0
2082861,3.0,716.0,526.0,55.0,77.0
2082861,4.0,817.0,629.0,55.0,96.0
2082861,5.0,587.0,480.0,53.0,124.0
2082861,6.0,691.0,268.0,96.0,135.0
2082861,7.0,989.0,313.0,55.0,100.0
2082861,8.0,678.0,214.0,30.0,36.0
2082861,9.0,550.0,292.0,21.0,41.0
2082861,10.0,573.0,323.0,18.0,42.0
2082861,11.0,768.0,371.0,19.0,32.0
2082861,12.0,586.0,384.0,16.0,58.0
2082888,1.0,316.0,325.0,7.0,20.0
2082888,2.0,288.0,340.0,6.0,27.0
2082888,3.0,458.0,699.0,27.0,54.0
2082888,4.0,343.0,773.0,26.0,71.0
2082888,5.0,343.0,631.0,32.0,45.0
2082888,6.0,442.0,315.0,38.0,96.0
2082888,7.0,597.0,517.0,50.0,94.0
2082888,8.0,401.0,359.0,25.0,46.0
2082888,9.0,145.0,155.0,8.0,19.0
2082888,10.0,90.0,109.0,4.0,13.0
2082888,11.0,77.0,100.0,4.0,7.0
2082888,12.0,88.0,150.0,6.0,8.0
2082926,1.0,527.0,210.0,1.0,41.0
2082926,2.0,164.0,274.0,4.0,11.0
2082926,3.0,236.0,451.0,11.0,16.0
2082926,4.0,330.0,539.0,12.0,26.0
2082926,5.0,283.0,489.0,23.0,34.0
2082926,6.0,302.0,399.0,17.0,30.0
2082926,7.0,502.0,234.0,7.0,28.0
2082926,8.0,574.0,356.0,5.0,25.0
2082926,9.0,501.0,143.0,1.0,38.0
2082926,10.0,427.0,93.0,1.0,32.0
2082926,11.0,323.0,113.0,0.0,17.0
2082926,12.0,512.0,206.0,2.0,41.0
2082934,1.0,25.0,0.0,0.0,3.0
2082934,2.0,2.0,0.0,0.0,1.0
2082934,3.0,100.0,0.0,2.0,6.0
2082934,4.0,102.0,0.0,2.0,14.0
2082934,5.0,66.0,0.0,5.0,6.0
2082934,6.0,199.0,0.0,6.0,27.0
2082934,7.0,139.0,0.0,0.0,17.0
2082934,8.0,16.0,0.0,0.0,1.0
2082934,9.0,16.0,0.0,0.0,5.0
2082934,10.0,22.0,0.0,0.0,4.0
2082934,11.0,15.0,0.0,0.0,2.0
2082934,12.0,54.0,0.0,1.0,4.0
2082942,1.0,33.0,0.0,3.0,12.0
2082942,2.0,40.0,0.0,2.0,14.0
2082942,3.0,151.0,0.0,1.0,27.0
2082942,4.0,144.0,0.0,3.0,15.0
2082942,5.0,71.0,0.0,0.0,18.0
2082942,6.0,0.0,0.0,2.0,10.0
2082942,7.0,10.0,0.0,0.0,0.0
2082942,8.0,20.0,0.0,0.0,10.0
2082942,9.0,16.0,0.0,0.0,3.0
2082942,10.0,14.0,0.0,0.0,0.0
2082942,11.0,6.0,0.0,0.0,0.0
2082942,12.0,16.0,0.0,0.0,10.0
2083019,1.0,136.0,205.0,7.0,9.0
2083019,2.0,138.0,236.0,11.0,13.0
2083019,3.0,481.0,442.0,26.0,32.0
2083019,4.0,579.0,548.0,56.0,70.0
2083019,5.0,275.0,399.0,31.0,52.0
2083019,6.0,0.0,0.0,54.0,51.0
2083019,7.0,64.0,71.0,29.0,35.0
2083019,8.0,192.0,202.0,19.0,37.0
2083019,9.0,146.0,117.0,4.0,16.0
2083019,10.0,95.0,119.0,1.0,6.0
2083019,11.0,46.0,43.0,1.0,2.0
2083019,12.0,93.0,84.0,2.0,7.0
2083027,1.0,107.0,0.0,2.0,11.0
2083027,2.0,52.0,0.0,0.0,4.0
2083027,3.0,323.0,0.0,4.0,32.0
2083027,4.0,495.0,0.0,2.0,59.0
2083027,5.0,227.0,0.0,0.0,37.0
2083027,6.0,0.0,0.0,0.0,21.0
2083027,7.0,28.0,0.0,0.0,26.0
2083027,8.0,74.0,0.0,0.0,13.0
2083027,9.0,62.0,0.0,0.0,6.0
2083027,10.0,93.0,0.0,1.0,7.0
2083027,11.0,45.0,0.0,0.0,3.0
2083027,12.0,60.0,0.0,0.0,4.0
2083051,1.0,409.0,0.0,4.0,60.0
2083051,2.0,259.0,0.0,3.0,28.0
2083051,3.0,797.0,0.0,11.0,106.0
2083051,4.0,983.0,224.0,28.0,115.0
2083051,5.0,556.0,225.0,13.0,117.0
2083051,6.0,152.0,0.0,9.0,87.0
2083051,7.0,326.0,1.0,4.0,79.0
2083051,8.0,458.0,0.0,7.0,75.0
2083051,9.0,281.0,0.0,5.0,10.0
2083051,10.0,168.0,0.0,3.0,7.0
2083051,11.0,231.0,0.0,2.0,19.0
2083051,12.0,216.0,0.0,0.0,23.0
2083086,1.0,195.0,127.0,3.0,17.0
2083086,2.0,188.0,212.0,6.0,13.0
2083086,3.0,456.0,267.0,8.0,32.0
2083086,4.0,572.0,532.0,11.0,30.0
2083086,5.0,520.0,265.0,17.0,12.0
2083086,6.0,104.0,63.0,6.0,24.0
2083086,7.0,191.0,56.0,8.0,27.0
2083086,8.0,105.0,23.0,2.0,17.0
2083086,9.0,85.0,67.0,0.0,2.0
2083086,10.0,97.0,56.0,2.0,4.0
2083086,11.0,85.0,80.0,2.0,1.0
2083086,12.0,84.0,29.0,3.0,13.0
2083094,1.0,136.0,98.0,10.0,17.0
2083094,2.0,262.0,165.0,15.0,26.0
2083094,3.0,585.0,231.0,34.0,56.0
2083094,4.0,786.0,292.0,38.0,71.0
2083094,5.0,632.0,233.0,37.0,79.0
2083094,6.0,34.0,56.0,36.0,86.0
2083094,7.0,90.0,80.0,34.0,58.0
2083094,8.0,114.0,59.0,22.0,45.0
2083094,9.0,12.0,1.0,0.0,3.0
2083094,10.0,0.0,0.0,0.0,0.0
2083094,11.0,0.0,0.0,0.0,0.0
2083094,12.0,5.0,0.0,0.0,1.0
2083116,1.0,659.0,524.0,19.0,87.0
2083116,2.0,387.0,327.0,10.0,53.0
2083116,3.0,840.0,517.0,43.0,99.0
2083116,4.0,907.0,913.0,57.0,120.0
2083116,5.0,636.0,720.0,52.0,141.0
2083116,6.0,133.0,120.0,50.0,153.0
2083116,7.0,201.0,220.0,31.0,93.0
2083116,8.0,304.0,396.0,17.0,92.0
2083116,9.0,303.0,347.0,6.0,62.0
2083116,10.0,228.0,300.0,6.0,32.0
2083116,11.0,185.0,279.0,7.0,29.0
2083116,12.0,359.0,374.0,12.0,134.0
2083140,1.0,47.0,8.0,0.0,5.0
2083140,2.0,36.0,7.0,0.0,1.0
2083140,3.0,243.0,13.0,2.0,25.0
2083140,4.0,274.0,10.0,3.0,47.0
2083140,5.0,191.0,1.0,2.0,41.0
2083140,6.0,130.0,9.0,2.0,54.0
2083140,7.0,164.0,23.0,3.0,19.0
2083140,8.0,164.0,11.0,0.0,19.0
2083140,9.0,104.0,5.0,0.0,10.0
2083140,10.0,2.0,0.0,0.0,1.0
2083140,11.0,15.0,0.0,0.0,0.0
2083140,12.0,46.0,1.0,0.0,6.0
2083159,1.0,0.0,0.0,0.0,0.0
2083159,2.0,0.0,0.0,0.0,0.0
2083159,3.0,0.0,0.0,0.0,0.0
2083159,4.0,0.0,0.0,0.0,0.0
2083159,5.0,0.0,0.0,0.0,0.0
2083159,6.0,0.0,0.0,0.0,0.0
2083159,7.0,0.0,0.0,0.0,0.0
2083159,8.0,0.0,0.0,0.0,0.0
2083159,12.0,0.0,0.0,0.0,0.0
2083175,1.0,82.0,98.0,7.0,9.0
2083175,2.0,42.0,49.0,7.0,4.0
2083175,3.0,143.0,115.0,9.0,16.0
2083175,4.0,412.0,253.0,18.0,9.0
2083175,5.0,307.0,108.0,15.0,20.0
2083175,6.0,61.0,1.0,11.0,14.0
2083175,7.0,97.0,0.0,6.0,26.0
2083175,8.0,118.0,0.0,7.0,15.0
2083175,9.0,180.0,0.0,3.0,9.0
2083175,10.0,84.0,0.0,4.0,4.0
2083175,11.0,144.0,16.0,5.0,11.0
2083175,12.0,45.0,54.0,6.0,3.0
2083213,1.0,5.0,0.0,0.0,0.0
2083213,3.0,72.0,0.0,0.0,16.0
2083213,4.0,89.0,0.0,3.0,18.0
2083213,5.0,81.0,0.0,1.0,15.0
2083213,6.0,0.0,0.0,2.0,11.0
2083213,7.0,19.0,0.0,0.0,4.0
2083213,8.0,35.0,0.0,0.0,3.0
2083213,9.0,27.0,0.0,0.0,2.0
2083213,10.0,2.0,0.0,0.0,0.0
2083213,11.0,0.0,0.0,0.0,0.0
2083213,12.0,1.0,0.0,0.0,0.0
2083264,1.0,27.0,1.0,0.0,1.0
2083264,2.0,71.0,5.0,0.0,11.0
2083264,3.0,183.0,31.0,15.0,31.0
2083264,4.0,45.0,10.0,3.0,15.0
2083264,5.0,81.0,0.0,2.0,11.0
